Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
bin.352	k__Bacteria (UID1453)	901	171	117	37	106	23	5	0	0	76.03	23.17	21.05
bin.353	k__Bacteria (UID1453)	901	171	117	62	102	7	0	0	0	55.22	3.42	14.29
bin.354	o__Actinomycetales (UID1696)	455	315	190	103	124	80	8	0	0	72.52	36.14	53.85
bin.355	k__Bacteria (UID1453)	901	171	117	68	85	15	2	0	1	51.42	17.19	48.39
bin.356	k__Bacteria (UID1453)	901	171	117	118	45	8	0	0	0	30.60	4.13	0.00
bin.357	k__Bacteria (UID1452)	924	151	101	38	105	6	2	0	0	75.17	8.61	8.33
bin.358	k__Bacteria (UID1453)	901	171	117	56	108	7	0	0	0	58.09	5.13	85.71
bin.359	k__Bacteria (UID203)	5449	104	58	19	85	0	0	0	0	73.41	0.00	0.00
bin.36	k__Archaea (UID2)	207	149	107	10	138	1	0	0	0	91.74	0.93	100.00
bin.360	k__Bacteria (UID1453)	901	171	117	54	115	2	0	0	0	61.11	0.85	50.00
bin.361	k__Bacteria (UID203)	5449	103	57	19	64	20	0	0	0	75.41	8.69	65.00
bin.362	k__Archaea (UID2)	207	149	107	137	11	1	0	0	0	1.65	0.07	0.00
bin.363	k__Bacteria (UID2982)	88	230	148	7	217	6	0	0	0	95.95	3.72	33.33
bin.364	k__Bacteria (UID1452)	924	151	101	99	52	0	0	0	0	26.81	0.00	0.00
bin.365	k__Bacteria (UID1452)	924	151	101	73	65	13	0	0	0	41.00	6.33	76.92
bin.366	k__Bacteria (UID1452)	924	151	101	30	118	3	0	0	0	74.75	1.21	0.00
bin.367	p__Bacteroidetes (UID2605)	350	316	210	2	312	2	0	0	0	99.05	0.71	0.00
bin.368	k__Bacteria (UID1453)	901	171	117	85	86	0	0	0	0	41.65	0.00	0.00
bin.369	k__Bacteria (UID2495)	2993	143	89	76	64	2	1	0	0	42.47	4.49	0.00
bin.37	k__Bacteria (UID2329)	174	149	89	61	62	24	1	1	0	58.56	21.43	18.18
bin.370	k__Bacteria (UID203)	5449	104	58	77	24	2	1	0	0	33.03	0.63	20.00
bin.371	f__Rhodocyclaceae (UID3972)	30	540	241	80	446	14	0	0	0	88.36	2.86	28.57
bin.372	k__Bacteria (UID1452)	924	151	101	46	101	4	0	0	0	61.70	2.67	75.00
bin.373	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.374	k__Bacteria (UID203)	5449	104	58	8	14	81	1	0	0	87.07	81.90	61.90
bin.375	k__Bacteria (UID1452)	924	151	101	36	104	11	0	0	0	67.82	8.23	100.00
bin.376	k__Bacteria (UID1452)	924	151	101	52	98	1	0	0	0	53.63	0.50	100.00
bin.377	k__Bacteria (UID2495)	2993	147	91	4	137	6	0	0	0	96.64	4.40	0.00
bin.378	k__Bacteria (UID2565)	2921	152	93	82	68	2	0	0	0	47.52	0.72	50.00
bin.379	k__Bacteria (UID2570)	433	270	179	31	223	16	0	0	0	88.45	3.46	62.50
bin.38	root (UID1)	5656	56	24	3	0	0	0	10	43	87.50	346.06	21.85
bin.380	k__Bacteria (UID203)	5449	103	57	95	8	0	0	0	0	12.28	0.00	0.00
bin.381	k__Bacteria (UID2565)	2921	152	93	13	129	10	0	0	0	93.23	8.33	0.00
bin.382	c__Betaproteobacteria (UID3959)	235	418	210	21	396	1	0	0	0	98.41	0.48	100.00
bin.383	k__Bacteria (UID203)	5449	104	58	17	86	1	0	0	0	74.84	1.72	0.00
bin.384	k__Bacteria (UID1452)	924	151	101	28	120	3	0	0	0	74.75	2.48	100.00
bin.385	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.386	k__Bacteria (UID2329)	174	149	89	75	72	2	0	0	0	55.99	1.69	50.00
bin.387	k__Bacteria (UID1452)	924	151	101	56	94	1	0	0	0	54.79	0.99	0.00
bin.388	k__Bacteria (UID1452)	924	151	101	61	82	8	0	0	0	58.91	4.08	37.50
bin.389	k__Bacteria (UID1452)	924	161	108	27	131	3	0	0	0	77.21	2.78	33.33
bin.39	k__Bacteria (UID203)	5449	104	58	7	5	3	53	25	11	89.94	209.10	13.04
bin.390	k__Bacteria (UID1452)	924	151	101	38	96	17	0	0	0	69.11	13.70	52.94
bin.391	k__Bacteria (UID1453)	901	171	117	73	88	10	0	0	0	50.05	5.40	70.00
bin.392	root (UID1)	5656	56	24	4	1	5	14	13	19	87.12	262.45	7.06
bin.393	k__Bacteria (UID1452)	924	151	101	38	111	2	0	0	0	68.23	0.40	0.00
bin.394	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.395	k__Bacteria (UID1453)	901	171	117	14	157	0	0	0	0	88.89	0.00	0.00
bin.396	k__Bacteria (UID2329)	174	149	89	32	107	10	0	0	0	70.55	7.45	60.00
bin.397	k__Bacteria (UID1452)	924	151	101	31	120	0	0	0	0	72.11	0.00	0.00
bin.398	k__Bacteria (UID203)	5449	103	57	81	22	0	0	0	0	28.42	0.00	0.00
bin.399	k__Bacteria (UID1453)	901	171	117	49	121	1	0	0	0	62.96	0.85	0.00
bin.4	k__Bacteria (UID1452)	924	163	110	11	143	9	0	0	0	90.91	7.00	22.22
bin.40	k__Bacteria (UID1452)	924	163	110	5	141	16	1	0	0	95.91	11.82	0.00
bin.400	k__Bacteria (UID1452)	924	151	101	23	127	1	0	0	0	79.21	0.99	100.00
bin.401	k__Bacteria (UID203)	5449	104	58	17	83	4	0	0	0	75.13	2.19	0.00
bin.402	k__Bacteria (UID2329)	174	149	89	26	107	14	2	0	0	74.61	9.43	65.00
bin.403	k__Bacteria (UID1452)	924	151	101	60	87	3	1	0	0	51.68	3.58	33.33
bin.404	k__Bacteria (UID2495)	2993	143	89	9	133	1	0	0	0	89.89	1.12	0.00
bin.405	k__Bacteria (UID209)	5443	105	59	47	56	2	0	0	0	46.40	0.31	0.00
bin.406	k__Bacteria (UID203)	5449	104	58	17	82	5	0	0	0	73.56	6.03	40.00
bin.407	o__Sphingomonadales (UID3310)	26	569	293	101	437	27	0	3	1	84.33	4.87	10.91
bin.408	k__Bacteria (UID1453)	901	171	117	51	116	4	0	0	0	62.88	2.21	75.00
bin.409	k__Bacteria (UID2495)	2993	141	87	29	102	10	0	0	0	93.37	7.77	40.00
bin.41	k__Bacteria (UID1452)	924	151	101	56	66	23	4	2	0	63.53	25.66	40.43
bin.410	k__Bacteria (UID1452)	924	151	101	39	110	2	0	0	0	67.33	1.08	100.00
bin.411	k__Bacteria (UID1452)	924	151	101	43	105	3	0	0	0	61.88	2.97	0.00
bin.412	k__Bacteria (UID1452)	924	151	101	76	73	2	0	0	0	54.13	1.98	0.00
bin.413	k__Bacteria (UID2570)	433	270	179	3	265	2	0	0	0	98.32	1.12	0.00
bin.414	k__Bacteria (UID1453)	901	171	117	55	110	6	0	0	0	58.87	3.87	50.00
bin.415	k__Bacteria (UID203)	5449	104	58	26	69	9	0	0	0	60.48	6.30	66.67
bin.416	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.417	k__Bacteria (UID203)	5449	104	58	17	87	0	0	0	0	75.13	0.00	0.00
bin.418	k__Bacteria (UID203)	5449	104	58	16	88	0	0	0	0	75.71	0.00	0.00
bin.419	k__Bacteria (UID1453)	901	171	117	47	117	4	3	0	0	64.10	0.95	7.69
bin.42	k__Bacteria (UID1452)	924	151	101	40	109	2	0	0	0	63.99	1.98	50.00
bin.420	k__Bacteria (UID2495)	2993	143	89	23	119	0	1	0	0	78.21	2.25	33.33
bin.421	k__Bacteria (UID203)	5449	103	57	83	20	0	0	0	0	18.98	0.00	0.00
bin.422	k__Bacteria (UID2329)	174	149	89	69	76	3	1	0	0	46.29	5.06	16.67
bin.423	k__Bacteria (UID1452)	924	151	101	32	119	0	0	0	0	72.28	0.00	0.00
bin.424	root (UID1)	5656	56	24	1	0	54	1	0	0	95.83	100.00	92.98
bin.425	k__Bacteria (UID203)	5449	104	58	13	90	1	0	0	0	80.46	1.72	0.00
bin.426	k__Bacteria (UID1452)	924	151	101	47	94	10	0	0	0	57.92	5.34	70.00
bin.427	k__Bacteria (UID1453)	901	171	117	109	56	6	0	0	0	28.82	4.56	33.33
bin.428	k__Bacteria (UID1453)	901	171	117	59	95	17	0	0	0	57.66	10.25	17.65
bin.429	k__Bacteria (UID2495)	2993	143	89	77	50	11	5	0	0	26.97	5.70	46.15
bin.43	k__Bacteria (UID1452)	924	151	101	54	96	1	0	0	0	51.65	0.99	0.00
bin.430	k__Bacteria (UID1452)	924	151	101	77	73	1	0	0	0	49.41	0.99	0.00
bin.431	k__Bacteria (UID1453)	901	171	117	43	128	0	0	0	0	66.24	0.00	0.00
bin.432	k__Bacteria (UID1452)	924	151	101	38	113	0	0	0	0	67.33	0.00	0.00
bin.433	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.434	k__Bacteria (UID1452)	924	151	101	36	115	0	0	0	0	67.82	0.00	0.00
bin.435	k__Bacteria (UID203)	5449	102	56	101	1	0	0	0	0	1.79	0.00	0.00
bin.436	k__Bacteria (UID203)	5449	103	57	74	25	4	0	0	0	36.95	6.14	0.00
bin.437	k__Bacteria (UID203)	5449	104	58	19	20	51	14	0	0	72.26	70.30	9.68
bin.438	k__Bacteria (UID1453)	901	171	117	60	109	2	0	0	0	55.78	0.31	100.00
bin.439	k__Bacteria (UID203)	5449	104	58	53	51	0	0	0	0	54.67	0.00	0.00
bin.44	k__Bacteria (UID1452)	924	151	101	35	115	1	0	0	0	71.49	0.99	0.00
bin.440	k__Bacteria (UID1452)	924	161	108	48	110	3	0	0	0	61.54	2.78	66.67
bin.441	k__Bacteria (UID2495)	2993	143	89	31	108	4	0	0	0	73.70	1.60	50.00
bin.442	p__Firmicutes (UID241)	930	213	118	5	205	3	0	0	0	95.76	1.27	0.00
bin.443	k__Bacteria (UID2569)	434	278	186	2	270	5	1	0	0	98.92	3.49	0.00
bin.444	k__Bacteria (UID2495)	2993	147	91	4	140	2	1	0	0	96.64	4.40	0.00
bin.445	k__Bacteria (UID2329)	174	149	89	47	102	0	0	0	0	75.78	0.00	0.00
bin.446	k__Bacteria (UID2565)	2921	152	93	16	133	3	0	0	0	85.66	2.25	0.00
bin.447	p__Proteobacteria (UID3214)	2231	190	119	136	48	4	2	0	0	31.05	5.46	0.00
bin.448	k__Bacteria (UID1452)	924	161	108	35	114	12	0	0	0	70.99	1.74	66.67
bin.449	k__Bacteria (UID1452)	924	151	101	22	122	7	0	0	0	79.21	2.75	57.14
bin.45	k__Bacteria (UID2495)	2993	143	89	32	111	0	0	0	0	68.29	0.00	0.00
bin.450	k__Bacteria (UID203)	5449	103	57	10	70	22	1	0	0	84.21	20.31	32.00
bin.451	c__Deltaproteobacteria (UID3216)	83	247	155	232	14	1	0	0	0	0.97	0.02	0.00
bin.452	k__Bacteria (UID2495)	2993	143	89	26	117	0	0	0	0	74.53	0.00	0.00
bin.453	k__Bacteria (UID203)	5449	104	58	17	87	0	0	0	0	74.27	0.00	0.00
bin.454	k__Bacteria (UID1452)	924	161	108	40	117	4	0	0	0	67.13	1.85	75.00
bin.455	k__Bacteria (UID1452)	924	151	101	42	108	1	0	0	0	63.86	0.99	0.00
bin.456	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.457	k__Bacteria (UID1452)	924	151	101	29	119	3	0	0	0	73.76	2.97	0.00
bin.458	k__Bacteria (UID203)	5449	104	58	22	80	2	0	0	0	66.67	0.31	50.00
bin.459	k__Bacteria (UID1452)	924	151	101	37	114	0	0	0	0	67.33	0.00	0.00
bin.46	k__Bacteria (UID1452)	924	151	101	32	119	0	0	0	0	71.78	0.00	0.00
bin.460	k__Bacteria (UID1452)	924	151	101	69	80	2	0	0	0	44.96	1.98	100.00
bin.461	k__Bacteria (UID2495)	2993	143	89	17	125	1	0	0	0	82.02	1.12	0.00
bin.462	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.463	k__Bacteria (UID203)	5449	104	58	18	86	0	0	0	0	73.41	0.00	0.00
bin.464	k__Bacteria (UID1452)	924	151	101	31	120	0	0	0	0	73.76	0.00	0.00
bin.465	p__Euryarchaeota (UID49)	95	228	153	43	181	4	0	0	0	75.65	2.01	25.00
bin.466	k__Bacteria (UID1452)	924	151	101	39	106	6	0	0	0	64.85	2.70	0.00
bin.467	k__Bacteria (UID1452)	924	151	101	65	86	0	0	0	0	59.41	0.00	0.00
bin.468	k__Bacteria (UID1452)	924	151	101	26	125	0	0	0	0	75.91	0.00	0.00
bin.469	k__Bacteria (UID2495)	2993	143	89	47	95	1	0	0	0	59.15	1.12	0.00
bin.47	k__Bacteria (UID2495)	2993	143	89	28	114	1	0	0	0	73.41	1.12	100.00
bin.470	k__Bacteria (UID203)	5449	104	58	11	93	0	0	0	0	83.91	0.00	0.00
bin.471	k__Bacteria (UID1452)	924	161	108	51	110	0	0	0	0	57.07	0.00	0.00
bin.472	k__Bacteria (UID203)	5449	104	58	11	93	0	0	0	0	83.91	0.00	0.00
bin.473	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.474	k__Bacteria (UID1452)	924	151	101	112	39	0	0	0	0	11.88	0.00	0.00
bin.475	k__Bacteria (UID2495)	2993	143	89	23	119	1	0	0	0	78.36	0.56	100.00
bin.476	k__Bacteria (UID1452)	924	161	108	44	116	1	0	0	0	64.35	0.93	0.00
bin.477	k__Bacteria (UID1453)	901	171	117	55	113	3	0	0	0	58.95	2.56	0.00
bin.478	k__Bacteria (UID203)	5449	104	58	13	91	0	0	0	0	80.46	0.00	0.00
bin.479	k__Bacteria (UID203)	5449	103	57	86	17	0	0	0	0	25.44	0.00	0.00
bin.48	f__Rhodocyclaceae (UID3972)	30	540	241	14	505	21	0	0	0	95.87	5.12	9.52
bin.480	k__Bacteria (UID203)	5449	104	58	6	98	0	0	0	0	89.66	0.00	0.00
bin.481	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.482	k__Bacteria (UID1452)	924	161	108	24	134	3	0	0	0	79.08	2.78	0.00
bin.483	k__Archaea (UID2)	207	149	107	39	110	0	0	0	0	68.46	0.00	0.00
bin.484	k__Bacteria (UID2495)	2993	143	89	17	124	2	0	0	0	83.15	2.25	0.00
bin.485	k__Bacteria (UID1452)	924	151	101	30	120	1	0	0	0	73.93	0.99	0.00
bin.486	k__Bacteria (UID1452)	924	161	108	65	96	0	0	0	0	63.12	0.00	0.00
bin.487	k__Bacteria (UID1452)	924	163	110	47	110	6	0	0	0	82.45	5.45	0.00
bin.488	k__Bacteria (UID1452)	924	151	101	40	111	0	0	0	0	65.35	0.00	0.00
bin.489	k__Archaea (UID2)	207	149	107	37	112	0	0	0	0	70.02	0.00	0.00
bin.49	k__Bacteria (UID2495)	2993	143	89	24	115	3	1	0	0	76.68	3.58	33.33
bin.490	k__Bacteria (UID1453)	901	171	117	49	121	1	0	0	0	63.65	0.85	0.00
bin.491	k__Bacteria (UID1453)	901	171	117	62	108	1	0	0	0	59.14	0.85	0.00
bin.492	c__Deltaproteobacteria (UID3216)	83	247	155	8	228	10	1	0	0	95.46	6.47	15.38
bin.493	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.494	p__Euryarchaeota (UID3)	148	188	125	1	185	2	0	0	0	99.73	1.20	50.00
bin.495	k__Bacteria (UID203)	5449	104	58	12	92	0	0	0	0	83.75	0.00	0.00
bin.496	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.497	k__Bacteria (UID3187)	2258	184	114	112	71	1	0	0	0	40.28	0.88	0.00
bin.498	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.499	c__Betaproteobacteria (UID3888)	323	387	234	180	193	13	1	0	0	60.11	4.00	37.50
bin.5	c__Deltaproteobacteria (UID3217)	62	280	168	29	245	6	0	0	0	87.97	3.27	16.67
bin.50	k__Bacteria (UID203)	5449	104	58	97	7	0	0	0	0	1.10	0.00	0.00
bin.500	k__Bacteria (UID203)	5449	104	58	87	17	0	0	0	0	20.69	0.00	0.00
bin.501	c__Gammaproteobacteria (UID4267)	119	544	284	19	508	17	0	0	0	95.04	3.16	11.76
bin.51	k__Bacteria (UID1452)	924	151	101	20	129	0	2	0	0	81.19	1.32	0.00
bin.52	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
bin.53	k__Bacteria (UID2495)	2993	143	89	30	111	2	0	0	0	70.60	1.19	0.00
bin.54	k__Bacteria (UID1452)	924	163	110	65	93	5	0	0	0	68.64	3.01	60.00
bin.55	k__Bacteria (UID1452)	924	151	101	18	133	0	0	0	0	84.56	0.00	0.00
bin.56	k__Bacteria (UID203)	5449	103	57	69	30	4	0	0	0	47.86	7.02	50.00
bin.57	k__Bacteria (UID203)	5449	103	57	76	26	1	0	0	0	33.25	1.75	0.00
bin.58	p__Actinobacteria (UID1454)	732	206	120	88	115	3	0	0	0	53.32	1.00	33.33
bin.59	k__Bacteria (UID1452)	924	151	101	33	116	2	0	0	0	71.20	1.32	50.00
bin.6	k__Bacteria (UID1452)	924	151	101	41	104	6	0	0	0	65.15	4.95	50.00
bin.60	k__Bacteria (UID2495)	2993	143	89	29	114	0	0	0	0	75.39	0.00	0.00
bin.61	k__Bacteria (UID1452)	924	151	101	79	72	0	0	0	0	35.64	0.00	0.00
bin.62	k__Bacteria (UID203)	5449	104	58	21	81	2	0	0	0	71.24	3.45	50.00
bin.63	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.64	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.65	k__Archaea (UID2)	207	149	107	139	10	0	0	0	0	1.75	0.00	0.00
bin.66	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.67	k__Archaea (UID2)	207	149	107	132	17	0	0	0	0	3.98	0.00	0.00
bin.68	k__Bacteria (UID1453)	901	171	117	51	118	2	0	0	0	60.94	1.71	0.00
bin.69	c__Deltaproteobacteria (UID3217)	62	280	168	237	43	0	0	0	0	6.46	0.00	0.00
bin.7	k__Bacteria (UID1452)	924	151	101	33	118	0	0	0	0	72.28	0.00	0.00
bin.70	c__Betaproteobacteria (UID3959)	235	419	211	84	323	12	0	0	0	86.45	2.69	41.67
bin.71	c__Clostridia (UID1085)	35	420	196	68	336	16	0	0	0	82.87	4.03	31.25
bin.72	k__Bacteria (UID203)	5449	104	58	14	23	61	5	1	0	77.87	65.04	81.71
bin.73	k__Bacteria (UID3060)	138	338	246	28	261	49	0	0	0	95.67	15.91	44.90
bin.74	k__Bacteria (UID1452)	924	151	101	45	106	0	0	0	0	61.30	0.00	0.00
bin.75	k__Bacteria (UID1452)	924	163	110	22	122	18	1	0	0	92.46	11.49	33.33
bin.76	k__Bacteria (UID1452)	924	151	101	32	119	0	0	0	0	71.95	0.00	0.00
bin.77	root (UID1)	5656	56	24	52	4	0	0	0	0	16.67	0.00	0.00
bin.78	k__Bacteria (UID1452)	924	160	109	26	134	0	0	0	0	77.06	0.00	0.00
bin.79	k__Bacteria (UID1452)	924	161	108	42	107	12	0	0	0	67.40	8.88	0.00
bin.8	p__Euryarchaeota (UID3)	148	188	125	1	186	1	0	0	0	99.20	0.80	0.00
bin.80	k__Bacteria (UID203)	5449	104	58	83	21	0	0	0	0	27.59	0.00	0.00
bin.81	k__Bacteria (UID3187)	2258	188	117	0	184	4	0	0	0	100.00	1.93	25.00
bin.82	k__Bacteria (UID1452)	924	151	101	80	71	0	0	0	0	48.95	0.00	0.00
bin.83	c__Clostridia (UID1085)	35	420	196	168	244	8	0	0	0	66.87	1.46	50.00
bin.84	k__Bacteria (UID203)	5449	104	58	64	39	1	0	0	0	61.21	1.72	0.00
bin.85	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
bin.86	p__Euryarchaeota (UID49)	95	228	153	1	227	0	0	0	0	99.67	0.00	0.00
bin.87	k__Bacteria (UID3187)	2258	188	117	30	136	22	0	0	0	83.23	7.19	0.00
bin.88	k__Bacteria (UID2495)	2993	141	87	2	136	3	0	0	0	97.70	1.92	0.00
bin.89	k__Bacteria (UID1452)	924	151	101	46	105	0	0	0	0	58.91	0.00	0.00
bin.9	k__Bacteria (UID1452)	924	151	101	33	111	7	0	0	0	70.92	5.04	57.14
bin.90	k__Bacteria (UID2495)	2993	143	89	19	122	2	0	0	0	80.80	1.23	50.00
bin.91	p__Bacteroidetes (UID2605)	350	316	210	12	290	14	0	0	0	94.76	4.35	0.00
bin.92	k__Bacteria (UID3060)	138	338	246	173	120	33	11	1	0	43.67	13.89	0.00
bin.93	k__Bacteria (UID1452)	924	151	101	40	101	10	0	0	0	65.64	8.34	40.00
bin.94	p__Proteobacteria (UID3882)	1493	258	161	22	236	0	0	0	0	98.10	0.00	0.00
bin.95	c__Clostridia (UID1118)	387	223	124	3	213	7	0	0	0	97.58	4.23	42.86
bin.96	k__Bacteria (UID2495)	2993	143	89	32	101	9	1	0	0	68.91	3.06	91.67
bin.97	k__Bacteria (UID203)	5449	104	58	3	82	16	3	0	0	97.26	15.37	0.00
bin.98	k__Bacteria (UID203)	5449	104	58	18	86	0	0	0	0	75.84	0.00	0.00
bin.99	k__Bacteria (UID203)	5449	103	57	98	5	0	0	0	0	8.77	0.00	0.00
