Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
maxbinned_coassembly.fa.230	k__Bacteria (UID203)	5449	104	58	83	18	3	0	0	0	25.97	2.93	0.00
maxbinned_coassembly.fa.231	k__Bacteria (UID203)	5449	103	57	8	56	30	9	0	0	91.20	34.97	1.75
maxbinned_coassembly.fa.232	k__Bacteria (UID203)	5449	103	57	65	21	14	3	0	0	51.83	35.09	73.91
maxbinned_coassembly.fa.233	k__Bacteria (UID2495)	2993	141	87	60	65	12	4	0	0	64.94	9.51	54.17
maxbinned_coassembly.fa.234	k__Archaea (UID2)	207	149	107	142	7	0	0	0	0	5.21	0.00	0.00
maxbinned_coassembly.fa.235	k__Bacteria (UID203)	5449	104	58	82	12	6	3	1	0	32.92	25.00	28.57
maxbinned_coassembly.fa.236	o__Sphingomonadales (UID3310)	26	569	293	150	392	27	0	0	0	81.57	6.37	7.41
maxbinned_coassembly.fa.237	k__Bacteria (UID3187)	2258	188	117	110	63	15	0	0	0	43.71	7.07	6.67
maxbinned_coassembly.fa.238	k__Bacteria (UID203)	5449	104	58	52	26	15	10	1	0	51.29	45.22	0.00
maxbinned_coassembly.fa.239	k__Bacteria (UID203)	5449	104	58	79	18	5	1	1	0	10.94	1.57	28.57
maxbinned_coassembly.fa.240	k__Bacteria (UID203)	5449	104	58	71	30	2	1	0	0	23.38	2.90	0.00
maxbinned_coassembly.fa.241	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	2.59	0.00	0.00
maxbinned_coassembly.fa.242	k__Bacteria (UID203)	5449	104	58	71	19	12	2	0	0	43.95	23.28	0.00
maxbinned_coassembly.fa.243	k__Bacteria (UID203)	5449	104	58	41	43	15	5	0	0	49.06	15.86	16.67
maxbinned_coassembly.fa.244	k__Bacteria (UID203)	5449	104	58	28	55	8	13	0	0	51.72	13.79	27.66
maxbinned_coassembly.fa.245	k__Bacteria (UID203)	5449	104	58	29	45	27	3	0	0	72.34	36.94	8.33
maxbinned_coassembly.fa.246	k__Bacteria (UID203)	5449	104	58	10	47	37	10	0	0	90.49	57.93	0.00
maxbinned_coassembly.fa.247	k__Bacteria (UID203)	5449	103	57	77	17	2	1	2	4	18.41	12.60	0.66
maxbinned_coassembly.fa.248	k__Bacteria (UID2982)	88	230	148	57	84	53	20	6	10	84.96	83.53	0.30
maxbinned_coassembly.fa.249	c__Spirochaetia (UID2496)	72	215	125	85	104	23	3	0	0	59.18	10.04	12.50
maxbinned_coassembly.fa.250	c__Gammaproteobacteria (UID4202)	67	481	276	238	192	41	8	2	0	51.13	14.79	6.49
maxbinned_coassembly.fa.251	k__Bacteria (UID2982)	88	230	148	45	116	58	11	0	0	86.43	42.60	83.52
maxbinned_coassembly.fa.252	k__Bacteria (UID2982)	88	230	148	147	64	9	9	1	0	27.04	10.38	0.00
maxbinned_coassembly.fa.253	k__Bacteria (UID203)	5449	100	55	51	25	13	9	2	0	47.93	39.11	7.69
maxbinned_coassembly.fa.254	k__Bacteria (UID203)	5449	104	58	69	27	5	3	0	0	29.66	10.79	21.43
maxbinned_coassembly.fa.255	k__Bacteria (UID203)	5449	104	58	38	33	24	5	3	1	71.30	61.13	1.49
maxbinned_coassembly.fa.256	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.257	c__Deltaproteobacteria (UID3216)	83	247	155	110	124	13	0	0	0	62.35	5.20	30.77
maxbinned_coassembly.fa.258	p__Proteobacteria (UID3882)	1493	258	161	2	243	12	1	0	0	99.34	5.12	0.00
maxbinned_coassembly.fa.259	k__Bacteria (UID203)	5449	103	57	15	54	27	7	0	0	85.22	37.51	4.17
maxbinned_coassembly.fa.260	c__Deltaproteobacteria (UID3217)	62	280	168	172	93	15	0	0	0	39.02	7.19	66.67
maxbinned_coassembly.fa.261	k__Bacteria (UID203)	5449	103	57	57	32	14	0	0	0	49.54	14.83	85.71
maxbinned_coassembly.fa.262	k__Bacteria (UID203)	5449	103	57	35	27	16	16	8	1	50.88	29.65	4.72
maxbinned_coassembly.fa.263	k__Bacteria (UID2565)	2921	143	88	2	139	2	0	0	0	97.73	1.70	0.00
maxbinned_coassembly.fa.264	c__Deltaproteobacteria (UID3216)	83	247	155	5	228	13	1	0	0	96.77	5.66	81.25
maxbinned_coassembly.fa.265	root (UID1)	5656	56	24	54	2	0	0	0	0	8.33	0.00	0.00
maxbinned_coassembly.fa.266	k__Bacteria (UID203)	5449	100	55	73	27	0	0	0	0	34.79	0.00	0.00
maxbinned_coassembly.fa.267	k__Bacteria (UID203)	5449	104	58	15	37	27	22	3	0	77.01	55.92	8.11
maxbinned_coassembly.fa.268	k__Bacteria (UID203)	5449	104	58	72	25	5	2	0	0	46.03	15.52	36.36
maxbinned_coassembly.fa.269	p__Bacteroidetes (UID2591)	364	303	203	167	116	20	0	0	0	49.77	6.69	45.00
maxbinned_coassembly.fa.270	k__Bacteria (UID2495)	2993	143	89	24	119	0	0	0	0	77.80	0.00	0.00
maxbinned_coassembly.fa.271	k__Archaea (UID2)	207	149	107	48	49	50	2	0	0	71.17	40.97	5.36
maxbinned_coassembly.fa.272	k__Bacteria (UID203)	5449	104	58	2	67	35	0	0	0	96.55	28.76	22.86
maxbinned_coassembly.fa.273	k__Bacteria (UID2495)	2993	141	87	84	37	15	4	1	0	45.47	21.89	33.33
maxbinned_coassembly.fa.274	k__Bacteria (UID203)	5449	104	58	87	9	8	0	0	0	14.73	5.49	87.50
maxbinned_coassembly.fa.275	c__Deltaproteobacteria (UID3216)	83	247	155	136	100	11	0	0	0	44.76	2.67	9.09
maxbinned_coassembly.fa.276	k__Bacteria (UID2570)	433	274	183	222	42	7	2	1	0	10.13	3.20	10.53
maxbinned_coassembly.fa.277	k__Bacteria (UID203)	5449	104	58	87	16	1	0	0	0	15.28	1.72	0.00
maxbinned_coassembly.fa.278	k__Bacteria (UID1452)	924	151	101	31	120	0	0	0	0	73.27	0.00	0.00
maxbinned_coassembly.fa.279	k__Archaea (UID2)	207	149	107	138	10	1	0	0	0	2.76	0.07	0.00
maxbinned_coassembly.fa.280	k__Archaea (UID2)	207	149	107	57	80	11	1	0	0	62.54	6.51	0.00
maxbinned_coassembly.fa.281	k__Bacteria (UID1452)	924	161	108	45	113	3	0	0	0	62.62	2.78	0.00
maxbinned_coassembly.fa.282	k__Bacteria (UID203)	5449	104	58	11	82	10	1	0	0	85.48	13.24	7.69
maxbinned_coassembly.fa.283	k__Bacteria (UID203)	5449	104	58	90	12	2	0	0	0	12.71	0.69	0.00
maxbinned_coassembly.fa.284	k__Bacteria (UID203)	5449	104	58	62	25	12	1	3	1	15.46	7.59	2.33
maxbinned_coassembly.fa.285	k__Bacteria (UID203)	5449	104	58	84	20	0	0	0	0	27.74	0.00	0.00
maxbinned_coassembly.fa.286	k__Bacteria (UID203)	5449	103	57	92	10	1	0	0	0	11.32	1.75	0.00
maxbinned_coassembly.fa.287	k__Bacteria (UID203)	5449	103	58	13	67	19	4	0	0	80.46	11.07	0.00
maxbinned_coassembly.fa.288	k__Bacteria (UID203)	5449	104	58	95	8	1	0	0	0	6.33	0.16	0.00
maxbinned_coassembly.fa.289	k__Bacteria (UID203)	5449	104	58	15	68	18	3	0	0	82.45	8.46	81.48
maxbinned_coassembly.fa.290	k__Bacteria (UID203)	5449	104	58	14	49	11	18	9	3	96.24	39.48	10.07
maxbinned_coassembly.fa.291	k__Bacteria (UID2495)	2993	141	87	71	65	5	0	0	0	46.98	2.61	20.00
maxbinned_coassembly.fa.292	k__Bacteria (UID203)	5449	103	58	14	52	29	4	4	0	77.59	23.38	0.00
maxbinned_coassembly.fa.293	k__Archaea (UID2)	207	149	107	100	35	9	3	1	1	25.57	5.37	0.00
maxbinned_coassembly.fa.294	k__Bacteria (UID1452)	924	161	108	101	52	5	2	1	0	36.34	7.25	0.00
maxbinned_coassembly.fa.295	k__Bacteria (UID203)	5449	103	58	8	76	19	0	0	0	87.07	6.45	0.00
maxbinned_coassembly.fa.296	k__Bacteria (UID203)	5449	104	58	64	28	10	2	0	0	42.79	15.11	25.00
maxbinned_coassembly.fa.297	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	2.04	0.00	0.00
maxbinned_coassembly.fa.298	k__Bacteria (UID203)	5449	104	58	0	84	15	4	1	0	100.00	5.64	12.12
maxbinned_coassembly.fa.299	k__Archaea (UID2)	207	149	107	60	68	19	2	0	0	53.50	13.44	0.00
maxbinned_coassembly.fa.300	k__Archaea (UID2)	207	149	107	34	88	18	8	1	0	72.35	23.36	0.00
maxbinned_coassembly.fa.301	k__Bacteria (UID2495)	2993	143	89	46	86	10	1	0	0	54.14	8.53	61.54
maxbinned_coassembly.fa.302	k__Bacteria (UID1452)	924	161	108	36	124	1	0	0	0	71.76	0.93	0.00
maxbinned_coassembly.fa.303	k__Bacteria (UID1453)	901	171	117	48	115	8	0	0	0	63.68	3.61	12.50
maxbinned_coassembly.fa.304	k__Bacteria (UID203)	5449	100	55	84	15	1	0	0	0	20.06	1.82	0.00
maxbinned_coassembly.fa.305	k__Bacteria (UID2570)	433	273	183	103	131	31	8	0	0	57.09	14.57	50.91
maxbinned_coassembly.fa.306	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	2.19	0.00	0.00
maxbinned_coassembly.fa.307	k__Bacteria (UID203)	5449	100	55	43	34	19	2	2	0	45.34	23.92	0.00
maxbinned_coassembly.fa.308	k__Bacteria (UID2570)	433	273	183	87	145	40	0	1	0	76.26	19.40	6.52
maxbinned_coassembly.fa.309	k__Bacteria (UID1452)	924	151	101	33	118	0	0	0	0	70.79	0.00	0.00
maxbinned_coassembly.fa.310	k__Bacteria (UID2495)	2993	143	89	85	51	7	0	0	0	36.65	2.94	14.29
maxbinned_coassembly.fa.311	k__Bacteria (UID203)	5449	103	57	10	49	35	8	1	0	84.93	34.15	7.69
maxbinned_coassembly.fa.312	k__Bacteria (UID2570)	433	273	183	152	85	24	10	2	0	44.71	20.85	22.73
maxbinned_coassembly.fa.313	k__Archaea (UID2)	207	149	107	74	62	8	3	0	2	48.06	7.55	0.00
maxbinned_coassembly.fa.314	k__Bacteria (UID1452)	924	151	101	28	120	3	0	0	0	76.24	2.97	0.00
maxbinned_coassembly.fa.315	k__Bacteria (UID203)	5449	104	58	10	44	27	11	10	2	85.63	40.49	3.57
maxbinned_coassembly.fa.316	c__Gammaproteobacteria (UID4266)	1097	270	172	71	142	45	12	0	0	78.50	27.18	1.23
maxbinned_coassembly.fa.317	k__Bacteria (UID203)	5449	100	55	83	16	1	0	0	0	21.77	1.82	0.00
maxbinned_coassembly.fa.318	k__Bacteria (UID203)	5449	103	57	76	24	3	0	0	0	30.78	2.79	0.00
maxbinned_coassembly.fa.319	k__Bacteria (UID203)	5449	104	58	83	19	2	0	0	0	25.21	3.45	50.00
maxbinned_coassembly.fa.320	k__Bacteria (UID1452)	924	151	101	85	47	15	3	1	0	41.66	16.36	3.33
maxbinned_coassembly.fa.321	k__Bacteria (UID203)	5449	100	55	79	19	1	1	0	0	27.19	5.45	0.00
maxbinned_coassembly.fa.322	k__Bacteria (UID203)	5449	100	55	59	36	5	0	0	0	59.26	4.55	0.00
maxbinned_coassembly.fa.323	k__Bacteria (UID203)	5449	100	55	22	54	23	1	0	0	81.21	21.82	80.77
maxbinned_coassembly.fa.324	k__Bacteria (UID203)	5449	104	58	50	27	17	4	1	5	33.68	12.75	0.00
maxbinned_coassembly.fa.325	root (UID1)	5656	56	24	53	2	0	1	0	0	12.50	8.33	0.00
maxbinned_coassembly.fa.326	c__Betaproteobacteria (UID3959)	235	418	210	105	171	121	20	1	0	84.13	44.28	28.88
maxbinned_coassembly.fa.327	k__Archaea (UID2)	207	149	107	134	15	0	0	0	0	8.70	0.00	0.00
maxbinned_coassembly.fa.328	k__Bacteria (UID3060)	138	338	246	6	242	86	4	0	0	97.95	29.64	46.94
maxbinned_coassembly.fa.329	k__Bacteria (UID203)	5449	104	58	80	22	2	0	0	0	31.90	3.45	0.00
maxbinned_coassembly.fa.330	k__Bacteria (UID203)	5449	104	58	57	19	12	8	7	1	33.82	23.21	0.00
maxbinned_coassembly.fa.331	k__Bacteria (UID203)	5449	104	58	71	30	2	1	0	0	50.00	6.90	0.00
maxbinned_coassembly.fa.332	k__Bacteria (UID1452)	924	151	101	73	48	24	5	1	0	51.47	23.47	6.67
maxbinned_coassembly.fa.333	k__Bacteria (UID1452)	924	151	101	112	35	3	1	0	0	21.92	2.16	0.00
maxbinned_coassembly.fa.334	k__Bacteria (UID2329)	174	149	89	51	70	17	8	2	1	59.68	43.87	0.00
maxbinned_coassembly.fa.335	k__Bacteria (UID1452)	924	161	108	39	114	8	0	0	0	67.59	2.82	87.50
maxbinned_coassembly.fa.336	k__Bacteria (UID2569)	434	278	186	165	111	2	0	0	0	44.37	1.08	0.00
maxbinned_coassembly.fa.337	k__Bacteria (UID203)	5449	104	58	72	23	9	0	0	0	38.04	8.10	22.22
maxbinned_coassembly.fa.338	k__Archaea (UID2)	207	149	107	136	12	1	0	0	0	5.90	0.47	0.00
maxbinned_coassembly.fa.339	k__Bacteria (UID2495)	2993	141	87	73	45	16	7	0	0	57.34	30.46	37.84
maxbinned_coassembly.fa.340	k__Bacteria (UID203)	5449	103	57	92	11	0	0	0	0	4.94	0.00	0.00
maxbinned_coassembly.fa.341	k__Bacteria (UID203)	5449	103	57	9	33	39	18	2	2	85.96	72.54	7.20
maxbinned_coassembly.fa.342	k__Bacteria (UID203)	5449	100	55	88	12	0	0	0	0	14.88	0.00	0.00
maxbinned_coassembly.fa.343	k__Bacteria (UID1452)	924	151	101	45	99	7	0	0	0	60.56	2.97	0.00
maxbinned_coassembly.fa.344	k__Bacteria (UID1452)	924	151	101	31	106	14	0	0	0	73.76	4.95	0.00
maxbinned_coassembly.fa.345	k__Bacteria (UID203)	5449	104	58	28	66	9	0	1	0	66.14	15.83	0.00
maxbinned_coassembly.fa.346	k__Bacteria (UID1453)	901	171	117	39	100	25	5	2	0	71.00	25.94	0.00
maxbinned_coassembly.fa.347	k__Bacteria (UID203)	5449	103	58	69	25	9	0	0	0	43.22	14.66	0.00
maxbinned_coassembly.fa.348	k__Bacteria (UID203)	5449	103	57	59	33	10	0	1	0	54.07	18.58	0.00
maxbinned_coassembly.fa.349	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.350	k__Bacteria (UID1452)	924	151	101	60	86	5	0	0	0	51.32	3.96	0.00
maxbinned_coassembly.fa.351	k__Bacteria (UID203)	5449	104	58	91	13	0	0	0	0	15.83	0.00	0.00
maxbinned_coassembly.fa.352	k__Bacteria (UID203)	5449	104	58	8	62	29	5	0	0	88.22	38.48	2.27
maxbinned_coassembly.fa.353	k__Bacteria (UID203)	5449	104	58	73	22	9	0	0	0	41.30	12.38	22.22
maxbinned_coassembly.fa.354	k__Bacteria (UID203)	5449	104	58	69	34	1	0	0	0	50.16	1.72	0.00
maxbinned_coassembly.fa.355	k__Bacteria (UID203)	5449	104	58	88	13	2	1	0	0	15.75	6.90	0.00
maxbinned_coassembly.fa.356	k__Bacteria (UID203)	5449	100	55	78	20	2	0	0	0	35.45	3.64	0.00
maxbinned_coassembly.fa.357	k__Archaea (UID2)	207	149	107	35	104	10	0	0	0	71.88	6.22	0.00
maxbinned_coassembly.fa.358	k__Bacteria (UID1453)	901	171	117	37	78	51	4	1	0	71.79	39.87	0.00
maxbinned_coassembly.fa.359	k__Bacteria (UID203)	5449	104	58	94	8	2	0	0	0	16.38	3.45	100.00
maxbinned_coassembly.fa.360	root (UID1)	5656	56	24	53	2	1	0	0	0	8.71	0.38	100.00
maxbinned_coassembly.fa.361	k__Bacteria (UID203)	5449	103	57	91	10	1	1	0	0	20.18	5.26	0.00
maxbinned_coassembly.fa.362	k__Bacteria (UID2495)	2993	143	89	17	108	18	0	0	0	82.02	3.30	0.00
maxbinned_coassembly.fa.363	k__Bacteria (UID1453)	901	171	117	49	116	6	0	0	0	63.68	1.99	0.00
maxbinned_coassembly.fa.364	k__Bacteria (UID203)	5449	104	58	80	21	3	0	0	0	31.35	2.04	66.67
maxbinned_coassembly.fa.365	k__Bacteria (UID203)	5449	104	58	95	8	1	0	0	0	9.80	0.16	0.00
maxbinned_coassembly.fa.366	k__Bacteria (UID203)	5449	104	58	72	29	2	1	0	0	49.14	6.90	0.00
maxbinned_coassembly.fa.367	k__Bacteria (UID1452)	924	151	101	79	47	17	7	1	0	44.84	19.05	2.27
maxbinned_coassembly.fa.368	k__Bacteria (UID203)	5449	104	58	81	16	4	3	0	0	30.75	13.79	0.00
maxbinned_coassembly.fa.369	k__Bacteria (UID203)	5449	104	58	13	90	1	0	0	0	80.46	1.72	0.00
maxbinned_coassembly.fa.370	k__Bacteria (UID203)	5449	103	57	72	23	6	2	0	0	23.43	3.91	0.00
maxbinned_coassembly.fa.371	root (UID1)	5656	56	24	54	2	0	0	0	0	2.08	0.00	0.00
maxbinned_coassembly.fa.372	k__Bacteria (UID203)	5449	104	58	83	20	1	0	0	0	27.05	1.72	0.00
maxbinned_coassembly.fa.373	c__Betaproteobacteria (UID3959)	235	419	211	356	55	7	1	0	0	8.65	1.16	10.00
maxbinned_coassembly.fa.374	k__Bacteria (UID203)	5449	103	57	33	31	21	12	6	0	66.35	53.35	0.00
maxbinned_coassembly.fa.375	k__Bacteria (UID1452)	924	161	108	46	108	5	2	0	0	62.50	4.85	27.27
maxbinned_coassembly.fa.376	c__Deltaproteobacteria (UID3216)	83	247	155	176	67	4	0	0	0	24.78	1.94	0.00
maxbinned_coassembly.fa.377	k__Bacteria (UID1453)	901	171	117	56	110	5	0	0	0	59.29	2.64	60.00
maxbinned_coassembly.fa.378	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.379	root (UID1)	5656	56	24	54	2	0	0	0	0	8.33	0.00	0.00
maxbinned_coassembly.fa.380	k__Bacteria (UID203)	5449	103	57	13	46	25	9	8	2	83.73	42.24	10.83
maxbinned_coassembly.fa.381	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.382	k__Bacteria (UID2495)	2993	143	89	76	47	20	0	0	0	42.06	10.86	20.00
maxbinned_coassembly.fa.383	k__Bacteria (UID203)	5449	104	58	75	28	1	0	0	0	43.10	1.72	0.00
maxbinned_coassembly.fa.384	k__Bacteria (UID203)	5449	104	58	31	53	16	4	0	0	71.46	27.51	0.00
maxbinned_coassembly.fa.385	k__Bacteria (UID1452)	924	161	108	34	109	18	0	0	0	75.78	8.11	5.56
maxbinned_coassembly.fa.386	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	0.47	0.00	0.00
maxbinned_coassembly.fa.387	k__Bacteria (UID203)	5449	100	55	83	13	4	0	0	0	12.73	2.31	0.00
maxbinned_coassembly.fa.388	k__Bacteria (UID203)	5449	104	58	69	20	10	3	0	2	37.30	24.25	0.00
maxbinned_coassembly.fa.389	k__Bacteria (UID203)	5449	104	58	8	36	31	8	14	7	87.07	64.25	0.48
maxbinned_coassembly.fa.390	k__Archaea (UID2)	207	149	107	52	32	19	18	20	8	61.99	83.07	1.41
maxbinned_coassembly.fa.391	k__Bacteria (UID1453)	901	171	117	94	43	22	5	4	3	49.32	39.17	1.96
maxbinned_coassembly.fa.392	k__Bacteria (UID203)	5449	100	55	86	14	0	0	0	0	7.67	0.00	0.00
maxbinned_coassembly.fa.393	k__Archaea (UID2)	207	149	107	129	16	4	0	0	0	7.57	2.25	0.00
maxbinned_coassembly.fa.394	k__Bacteria (UID203)	5449	104	58	14	34	39	14	3	0	80.46	38.81	3.03
maxbinned_coassembly.fa.395	k__Bacteria (UID203)	5449	104	58	17	65	18	4	0	0	78.42	13.20	10.00
maxbinned_coassembly.fa.396	k__Bacteria (UID1452)	924	151	101	51	86	14	0	0	0	56.71	7.44	0.00
maxbinned_coassembly.fa.397	k__Bacteria (UID203)	5449	104	58	22	72	10	0	0	0	79.05	10.17	20.00
maxbinned_coassembly.fa.398	k__Bacteria (UID203)	5449	100	55	83	13	4	0	0	0	24.55	6.36	50.00
maxbinned_coassembly.fa.399	k__Bacteria (UID203)	5449	104	58	28	53	16	7	0	0	72.59	39.11	0.00
maxbinned_coassembly.fa.400	k__Bacteria (UID3060)	138	338	246	39	279	20	0	0	0	87.47	7.72	15.00
maxbinned_coassembly.fa.401	k__Bacteria (UID1452)	924	161	108	33	108	19	1	0	0	75.01	15.66	4.55
maxbinned_coassembly.fa.402	k__Bacteria (UID203)	5449	100	55	40	36	23	1	0	0	51.59	23.26	96.15
maxbinned_coassembly.fa.403	c__Spirochaetia (UID2496)	72	215	125	132	61	18	4	0	0	37.89	10.24	3.33
maxbinned_coassembly.fa.404	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	4.31	0.00	0.00
maxbinned_coassembly.fa.405	k__Archaea (UID2)	207	149	107	26	106	16	1	0	0	78.90	8.23	0.00
maxbinned_coassembly.fa.406	k__Bacteria (UID2495)	2993	143	89	50	87	6	0	0	0	67.05	3.13	100.00
maxbinned_coassembly.fa.407	k__Bacteria (UID2495)	2993	143	89	30	99	14	0	0	0	71.59	5.52	14.29
maxbinned_coassembly.fa.408	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.409	k__Bacteria (UID203)	5449	104	58	21	46	30	5	2	0	72.46	49.74	0.00
maxbinned_coassembly.fa.410	k__Bacteria (UID1453)	901	171	117	14	157	0	0	0	0	88.89	0.00	0.00
maxbinned_coassembly.fa.411	k__Bacteria (UID2329)	174	149	89	35	103	11	0	0	0	67.63	7.30	0.00
maxbinned_coassembly.fa.412	k__Bacteria (UID203)	5449	100	55	14	61	25	0	0	0	78.02	19.12	20.00
maxbinned_coassembly.fa.413	k__Archaea (UID2)	207	149	107	134	15	0	0	0	0	2.11	0.00	0.00
maxbinned_coassembly.fa.414	k__Bacteria (UID2565)	2921	152	93	83	58	10	1	0	0	46.82	6.00	0.00
maxbinned_coassembly.fa.415	k__Bacteria (UID1452)	924	161	108	23	134	4	0	0	0	80.01	2.88	0.00
maxbinned_coassembly.fa.416	k__Bacteria (UID203)	5449	100	55	44	34	13	7	2	0	77.44	55.45	47.83
maxbinned_coassembly.fa.417	k__Bacteria (UID1452)	924	151	101	28	121	2	0	0	0	74.75	1.49	100.00
maxbinned_coassembly.fa.418	k__Bacteria (UID203)	5449	104	58	25	43	19	13	4	0	73.59	41.08	4.88
maxbinned_coassembly.fa.419	k__Bacteria (UID2982)	88	230	148	7	208	15	0	0	0	95.95	2.45	20.00
maxbinned_coassembly.fa.420	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.421	k__Bacteria (UID1453)	901	171	117	57	85	24	5	0	0	55.91	16.72	87.18
maxbinned_coassembly.fa.422	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.423	k__Bacteria (UID203)	5449	103	57	25	45	28	5	0	0	78.07	34.06	4.65
maxbinned_coassembly.fa.424	k__Bacteria (UID1452)	924	151	101	32	119	0	0	0	0	73.27	0.00	0.00
maxbinned_coassembly.fa.425	k__Bacteria (UID203)	5449	103	57	56	26	16	5	0	0	26.95	5.74	38.71
maxbinned_coassembly.fa.426	k__Bacteria (UID203)	5449	103	58	27	31	42	2	1	0	69.31	46.94	0.00
maxbinned_coassembly.fa.427	k__Bacteria (UID1452)	924	151	101	37	110	4	0	0	0	67.82	3.47	25.00
maxbinned_coassembly.fa.428	k__Bacteria (UID1453)	901	171	117	96	68	7	0	0	0	33.08	3.24	85.71
maxbinned_coassembly.fa.429	k__Bacteria (UID2570)	433	270	179	52	198	19	1	0	0	77.32	5.39	31.82
maxbinned_coassembly.fa.430	k__Bacteria (UID203)	5449	104	58	2	63	37	2	0	0	98.12	37.18	6.98
maxbinned_coassembly.fa.431	k__Bacteria (UID203)	5449	104	58	92	11	1	0	0	0	17.24	1.72	0.00
maxbinned_coassembly.fa.432	k__Bacteria (UID203)	5449	104	58	18	50	27	8	1	0	72.70	40.78	1.75
maxbinned_coassembly.fa.433	k__Archaea (UID2)	207	149	107	18	117	6	4	4	0	85.05	4.46	0.00
maxbinned_coassembly.fa.434	k__Bacteria (UID1453)	901	171	117	62	88	20	1	0	0	55.90	13.86	39.13
maxbinned_coassembly.fa.435	k__Bacteria (UID203)	5449	104	58	87	16	1	0	0	0	21.29	0.16	0.00
maxbinned_coassembly.fa.436	k__Bacteria (UID2570)	433	273	183	114	140	15	1	3	0	63.38	9.65	22.22
maxbinned_coassembly.fa.437	k__Bacteria (UID1452)	924	151	101	57	67	22	5	0	0	55.00	26.40	5.41
maxbinned_coassembly.fa.438	k__Bacteria (UID203)	5449	104	58	25	46	22	11	0	0	64.94	20.88	1.82
maxbinned_coassembly.fa.439	k__Bacteria (UID1453)	901	171	117	55	105	9	2	0	0	58.63	5.66	20.00
maxbinned_coassembly.fa.440	k__Archaea (UID2)	207	149	107	74	71	4	0	0	0	48.92	2.41	25.00
maxbinned_coassembly.fa.441	k__Bacteria (UID203)	5449	104	58	61	23	16	4	0	0	40.52	16.26	53.57
maxbinned_coassembly.fa.442	k__Bacteria (UID1453)	901	171	117	75	85	10	1	0	0	49.72	8.37	15.38
maxbinned_coassembly.fa.443	k__Bacteria (UID2495)	2993	143	89	7	135	1	0	0	0	92.13	1.12	0.00
maxbinned_coassembly.fa.444	k__Bacteria (UID1453)	901	171	117	53	105	13	0	0	0	60.58	5.30	23.08
maxbinned_coassembly.fa.445	c__Betaproteobacteria (UID3888)	323	387	234	145	184	49	9	0	0	68.72	17.27	25.00
maxbinned_coassembly.fa.446	k__Bacteria (UID203)	5449	104	58	4	99	1	0	0	0	93.97	1.72	0.00
maxbinned_coassembly.fa.447	k__Bacteria (UID203)	5449	104	58	98	6	0	0	0	0	4.83	0.00	0.00
maxbinned_coassembly.fa.448	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.449	k__Bacteria (UID2495)	2993	143	89	112	26	5	0	0	0	13.20	3.50	0.00
maxbinned_coassembly.fa.450	k__Bacteria (UID1452)	924	151	101	20	129	0	2	0	0	81.19	1.32	0.00
maxbinned_coassembly.fa.451	k__Bacteria (UID203)	5449	100	55	90	10	0	0	0	0	16.36	0.00	0.00
maxbinned_coassembly.fa.452	k__Bacteria (UID1452)	924	151	101	32	119	0	0	0	0	71.78	0.00	0.00
maxbinned_coassembly.fa.453	k__Bacteria (UID2495)	2993	143	89	80	33	15	9	5	1	52.02	47.70	2.44
maxbinned_coassembly.fa.454	k__Bacteria (UID203)	5449	104	58	90	13	0	1	0	0	9.40	0.31	33.33
maxbinned_coassembly.fa.455	k__Bacteria (UID203)	5449	100	55	26	44	30	0	0	0	59.50	19.93	0.00
maxbinned_coassembly.fa.456	k__Bacteria (UID1452)	924	151	101	33	118	0	0	0	0	70.79	0.00	0.00
maxbinned_coassembly.fa.457	k__Bacteria (UID203)	5449	103	57	4	48	31	17	3	0	92.98	69.68	30.00
maxbinned_coassembly.fa.458	k__Bacteria (UID1453)	901	171	117	43	110	18	0	0	0	66.24	11.11	11.11
maxbinned_coassembly.fa.459	k__Bacteria (UID2495)	2993	143	89	111	19	13	0	0	0	10.34	1.08	76.92
maxbinned_coassembly.fa.460	k__Archaea (UID2)	207	149	107	39	110	0	0	0	0	68.46	0.00	0.00
maxbinned_coassembly.fa.461	k__Bacteria (UID1452)	924	151	101	63	80	8	0	0	0	49.83	4.47	87.50
