Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
maxbinned_coassembly.fa.262	Bacteria	5449	104	58	36	27	16	16	8	1	50.00	29.14	4.72
maxbinned_coassembly.fa.263	Bacteria	5449	104	58	1	102	1	0	0	0	98.28	1.72	0.00
maxbinned_coassembly.fa.264	Bacteria	5449	104	58	1	98	5	0	0	0	98.28	5.17	80.00
maxbinned_coassembly.fa.265	Bacteria	5449	104	58	100	4	0	0	0	0	6.03	0.00	0.00
maxbinned_coassembly.fa.266	Bacteria	5449	104	58	77	27	0	0	0	0	32.13	0.00	0.00
maxbinned_coassembly.fa.267	Bacteria	5449	104	58	15	37	27	22	3	0	77.01	55.92	8.11
maxbinned_coassembly.fa.268	Bacteria	5449	104	58	72	25	5	2	0	0	46.03	15.52	36.36
maxbinned_coassembly.fa.269	Bacteria	5449	104	58	65	34	5	0	0	0	43.79	7.05	40.00
maxbinned_coassembly.fa.270	Bacteria	5449	104	58	15	89	0	0	0	0	79.44	0.00	0.00
maxbinned_coassembly.fa.271	Bacteria	5449	104	58	58	26	17	3	0	0	30.02	17.08	7.69
maxbinned_coassembly.fa.272	Bacteria	5449	104	58	2	67	35	0	0	0	96.55	28.76	22.86
maxbinned_coassembly.fa.273	Bacteria	5449	104	58	64	25	11	3	1	0	43.45	23.35	38.46
maxbinned_coassembly.fa.274	Bacteria	5449	104	58	87	9	8	0	0	0	14.73	5.49	87.50
maxbinned_coassembly.fa.275	Bacteria	5449	104	58	59	38	7	0	0	0	40.55	4.08	0.00
maxbinned_coassembly.fa.276	Bacteria	5449	104	58	65	31	5	2	1	0	17.58	8.39	11.76
maxbinned_coassembly.fa.277	Bacteria	5449	104	58	87	16	1	0	0	0	15.28	1.72	0.00
maxbinned_coassembly.fa.278	Bacteria	5449	104	58	10	94	0	0	0	0	82.76	0.00	0.00
maxbinned_coassembly.fa.279	Bacteria	5449	104	58	95	9	0	0	0	0	5.96	0.00	0.00
maxbinned_coassembly.fa.280	Bacteria	5449	104	58	57	38	9	0	0	0	40.05	2.98	0.00
maxbinned_coassembly.fa.281	Bacteria	5449	104	58	16	86	2	0	0	0	75.99	3.45	0.00
maxbinned_coassembly.fa.282	Bacteria	5449	104	58	11	82	10	1	0	0	85.48	13.24	7.69
maxbinned_coassembly.fa.283	Bacteria	5449	104	58	90	12	2	0	0	0	12.71	0.69	0.00
maxbinned_coassembly.fa.284	Bacteria	5449	104	58	62	25	12	1	3	1	15.46	7.59	2.33
maxbinned_coassembly.fa.285	Bacteria	5449	104	58	84	20	0	0	0	0	27.74	0.00	0.00
maxbinned_coassembly.fa.286	Bacteria	5449	104	58	93	10	1	0	0	0	11.13	1.72	0.00
maxbinned_coassembly.fa.287	Bacteria	5449	104	58	13	68	19	4	0	0	80.46	11.05	0.00
maxbinned_coassembly.fa.288	Bacteria	5449	104	58	95	8	1	0	0	0	6.33	0.16	0.00
maxbinned_coassembly.fa.289	Bacteria	5449	104	58	15	68	18	3	0	0	82.45	8.46	81.48
maxbinned_coassembly.fa.290	Bacteria	5449	104	58	14	49	11	18	9	3	96.24	39.48	10.07
maxbinned_coassembly.fa.291	Bacteria	5449	104	58	50	48	6	0	0	0	49.36	3.92	16.67
maxbinned_coassembly.fa.292	Bacteria	5449	104	58	14	52	30	4	4	0	77.59	23.33	0.00
maxbinned_coassembly.fa.293	Bacteria	5449	104	58	65	23	10	4	1	1	24.73	12.72	0.00
maxbinned_coassembly.fa.294	Bacteria	5449	104	58	62	34	5	2	1	0	46.11	13.79	5.88
maxbinned_coassembly.fa.295	Bacteria	5449	104	58	8	77	19	0	0	0	87.07	6.37	0.00
maxbinned_coassembly.fa.296	Bacteria	5449	104	58	64	28	10	2	0	0	42.79	15.11	25.00
maxbinned_coassembly.fa.297	Bacteria	5449	104	58	101	3	0	0	0	0	2.04	0.00	0.00
maxbinned_coassembly.fa.298	Bacteria	5449	104	58	0	84	15	4	1	0	100.00	5.64	12.12
maxbinned_coassembly.fa.299	Bacteria	5449	104	58	46	43	10	5	0	0	51.01	14.72	0.00
maxbinned_coassembly.fa.300	Bacteria	5449	104	58	37	45	15	6	1	0	46.08	17.01	0.00
maxbinned_coassembly.fa.301	Bacteria	5449	104	58	26	71	6	1	0	0	62.20	9.06	55.56
maxbinned_coassembly.fa.302	Bacteria	5449	104	58	7	97	0	0	0	0	91.38	0.00	0.00
maxbinned_coassembly.fa.303	Bacteria	5449	104	58	10	87	7	0	0	0	85.34	4.78	14.29
maxbinned_coassembly.fa.304	Bacteria	5449	104	58	88	15	1	0	0	0	19.02	1.72	0.00
maxbinned_coassembly.fa.305	Bacteria	5449	104	58	30	53	15	6	0	0	56.03	17.85	48.48
maxbinned_coassembly.fa.306	Bacteria	5449	104	58	100	4	0	0	0	0	2.19	0.00	0.00
maxbinned_coassembly.fa.307	Bacteria	5449	104	58	47	34	19	2	2	0	43.00	22.68	0.00
maxbinned_coassembly.fa.308	Bacteria	5449	104	58	51	44	8	0	1	0	67.89	17.24	0.00
maxbinned_coassembly.fa.309	Bacteria	5449	104	58	10	94	0	0	0	0	84.33	0.00	0.00
maxbinned_coassembly.fa.310	Bacteria	5449	104	58	57	41	6	0	0	0	41.60	3.76	0.00
maxbinned_coassembly.fa.311	Bacteria	5449	104	58	11	49	35	8	1	0	83.46	33.56	7.69
maxbinned_coassembly.fa.312	Bacteria	5449	104	58	61	31	9	3	0	0	44.40	20.17	38.89
maxbinned_coassembly.fa.313	Bacteria	5449	104	58	64	28	8	1	1	2	30.02	8.70	0.00
maxbinned_coassembly.fa.314	Bacteria	5449	104	58	9	94	1	0	0	0	86.21	1.72	0.00
maxbinned_coassembly.fa.315	Bacteria	5449	104	58	10	44	27	11	10	2	85.63	40.49	3.57
maxbinned_coassembly.fa.316	Bacteria	5449	104	58	29	64	10	1	0	0	84.26	15.67	0.00
maxbinned_coassembly.fa.317	Bacteria	5449	104	58	87	16	1	0	0	0	20.64	1.72	0.00
maxbinned_coassembly.fa.318	Bacteria	5449	104	58	77	24	3	0	0	0	30.25	2.74	0.00
maxbinned_coassembly.fa.319	Bacteria	5449	104	58	83	19	2	0	0	0	25.21	3.45	50.00
maxbinned_coassembly.fa.320	Bacteria	5449	104	58	56	36	11	1	0	0	48.15	14.80	0.00
maxbinned_coassembly.fa.321	Bacteria	5449	104	58	82	19	2	1	0	0	25.78	5.17	0.00
maxbinned_coassembly.fa.322	Bacteria	5449	104	58	61	38	5	0	0	0	57.92	4.31	0.00
maxbinned_coassembly.fa.323	Bacteria	5449	104	58	26	54	23	1	0	0	76.14	19.83	80.77
maxbinned_coassembly.fa.324	Bacteria	5449	104	58	50	27	17	4	1	5	33.68	12.75	0.00
maxbinned_coassembly.fa.325	Bacteria	5449	104	58	94	6	3	1	0	0	13.95	7.76	16.67
maxbinned_coassembly.fa.326	Bacteria	5449	104	58	54	31	16	3	0	0	70.30	36.21	28.00
maxbinned_coassembly.fa.327	Bacteria	5449	104	58	100	4	0	0	0	0	2.90	0.00	0.00
maxbinned_coassembly.fa.328	Bacteria	5449	104	58	2	84	17	1	0	0	98.12	23.66	70.00
maxbinned_coassembly.fa.329	Bacteria	5449	104	58	80	22	2	0	0	0	31.90	3.45	0.00
maxbinned_coassembly.fa.330	Bacteria	5449	104	58	57	19	12	8	7	1	33.82	23.21	0.00
maxbinned_coassembly.fa.331	Bacteria	5449	104	58	71	30	2	1	0	0	50.00	6.90	0.00
maxbinned_coassembly.fa.332	Bacteria	5449	104	58	43	36	20	4	1	0	63.73	33.01	7.89
maxbinned_coassembly.fa.333	Bacteria	5449	104	58	70	30	3	1	0	0	32.10	5.49	0.00
maxbinned_coassembly.fa.334	Bacteria	5449	104	58	32	54	14	3	0	1	61.52	38.09	0.00
maxbinned_coassembly.fa.335	Bacteria	5449	104	58	14	83	7	0	0	0	77.59	4.24	85.71
maxbinned_coassembly.fa.336	Bacteria	5449	104	58	69	35	0	0	0	0	42.32	0.00	0.00
maxbinned_coassembly.fa.337	Bacteria	5449	104	58	72	23	9	0	0	0	38.04	8.10	22.22
maxbinned_coassembly.fa.338	Bacteria	5449	104	58	90	12	2	0	0	0	15.28	3.45	0.00
maxbinned_coassembly.fa.339	Bacteria	5449	104	58	58	34	8	4	0	0	55.05	23.28	35.00
maxbinned_coassembly.fa.340	Bacteria	5449	104	58	93	11	0	0	0	0	4.86	0.00	0.00
maxbinned_coassembly.fa.341	Bacteria	5449	104	58	10	33	39	18	2	2	84.48	71.29	7.20
maxbinned_coassembly.fa.342	Bacteria	5449	104	58	92	12	0	0	0	0	14.11	0.00	0.00
maxbinned_coassembly.fa.343	Bacteria	5449	104	58	19	78	7	0	0	0	70.53	4.08	0.00
maxbinned_coassembly.fa.344	Bacteria	5449	104	58	8	81	15	0	0	0	87.93	5.33	0.00
maxbinned_coassembly.fa.345	Bacteria	5449	104	58	28	66	9	0	1	0	66.14	15.83	0.00
maxbinned_coassembly.fa.346	Bacteria	5449	104	58	16	65	18	4	1	0	80.02	32.66	0.00
maxbinned_coassembly.fa.347	Bacteria	5449	104	58	70	25	9	0	0	0	43.16	14.66	0.00
maxbinned_coassembly.fa.348	Bacteria	5449	104	58	60	33	10	0	1	0	53.13	18.26	0.00
maxbinned_coassembly.fa.349	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.350	Bacteria	5449	104	58	28	74	2	0	0	0	63.64	3.45	0.00
maxbinned_coassembly.fa.351	Bacteria	5449	104	58	91	13	0	0	0	0	15.83	0.00	0.00
maxbinned_coassembly.fa.352	Bacteria	5449	104	58	8	62	29	5	0	0	88.22	38.48	2.27
maxbinned_coassembly.fa.353	Bacteria	5449	104	58	73	22	9	0	0	0	41.30	12.38	22.22
maxbinned_coassembly.fa.354	Bacteria	5449	104	58	69	34	1	0	0	0	50.16	1.72	0.00
maxbinned_coassembly.fa.355	Bacteria	5449	104	58	88	13	2	1	0	0	15.75	6.90	0.00
maxbinned_coassembly.fa.356	Bacteria	5449	104	58	82	20	2	0	0	0	33.62	3.45	0.00
maxbinned_coassembly.fa.357	Bacteria	5449	104	58	43	53	7	1	0	0	40.41	7.52	0.00
maxbinned_coassembly.fa.358	Bacteria	5449	104	58	7	60	35	1	1	0	88.79	51.46	0.00
maxbinned_coassembly.fa.359	Bacteria	5449	104	58	94	8	2	0	0	0	16.38	3.45	100.00
maxbinned_coassembly.fa.360	Bacteria	5449	104	58	90	13	1	0	0	0	17.40	0.16	100.00
maxbinned_coassembly.fa.361	Bacteria	5449	104	58	91	11	1	1	0	0	21.55	5.17	0.00
maxbinned_coassembly.fa.362	Bacteria	5449	104	58	7	81	16	0	0	0	87.93	3.45	0.00
maxbinned_coassembly.fa.363	Bacteria	5449	104	58	12	85	7	0	0	0	82.76	4.08	0.00
maxbinned_coassembly.fa.364	Bacteria	5449	104	58	80	21	3	0	0	0	31.35	2.04	66.67
maxbinned_coassembly.fa.365	Bacteria	5449	104	58	95	8	1	0	0	0	9.80	0.16	0.00
maxbinned_coassembly.fa.366	Bacteria	5449	104	58	72	29	2	1	0	0	49.14	6.90	0.00
maxbinned_coassembly.fa.367	Bacteria	5449	104	58	46	36	16	5	1	0	53.67	22.69	2.70
maxbinned_coassembly.fa.368	Bacteria	5449	104	58	81	16	4	3	0	0	30.75	13.79	0.00
maxbinned_coassembly.fa.369	Bacteria	5449	104	58	13	90	1	0	0	0	80.46	1.72	0.00
maxbinned_coassembly.fa.370	Bacteria	5449	104	58	72	24	6	2	0	0	24.75	3.84	0.00
maxbinned_coassembly.fa.371	Bacteria	5449	104	58	100	4	0	0	0	0	3.28	0.00	0.00
maxbinned_coassembly.fa.372	Bacteria	5449	104	58	83	20	1	0	0	0	27.05	1.72	0.00
maxbinned_coassembly.fa.373	Bacteria	5449	104	58	70	29	5	0	0	0	20.99	2.90	0.00
maxbinned_coassembly.fa.374	Bacteria	5449	104	58	33	32	21	12	6	0	66.93	52.43	0.00
maxbinned_coassembly.fa.375	Bacteria	5449	104	58	16	84	3	1	0	0	74.14	6.03	33.33
maxbinned_coassembly.fa.376	Bacteria	5449	104	58	59	42	3	0	0	0	34.80	3.61	0.00
maxbinned_coassembly.fa.377	Bacteria	5449	104	58	21	80	3	0	0	0	72.41	3.61	66.67
maxbinned_coassembly.fa.378	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.379	Bacteria	5449	104	58	99	4	1	0	0	0	6.90	0.86	0.00
maxbinned_coassembly.fa.380	Bacteria	5449	104	58	14	46	25	9	8	2	82.29	41.52	10.83
maxbinned_coassembly.fa.381	Bacteria	5449	104	58	99	5	0	0	0	0	8.62	0.00	0.00
maxbinned_coassembly.fa.382	Bacteria	5449	104	58	53	34	16	1	0	0	43.82	13.32	21.05
maxbinned_coassembly.fa.383	Bacteria	5449	104	58	75	28	1	0	0	0	43.10	1.72	0.00
maxbinned_coassembly.fa.384	Bacteria	5449	104	58	31	53	16	4	0	0	71.46	27.51	0.00
maxbinned_coassembly.fa.385	Bacteria	5449	104	58	17	72	15	0	0	0	81.66	14.45	6.67
maxbinned_coassembly.fa.386	Bacteria	5449	104	58	101	3	0	0	0	0	0.47	0.00	0.00
maxbinned_coassembly.fa.387	Bacteria	5449	104	58	86	14	4	0	0	0	13.79	2.19	0.00
maxbinned_coassembly.fa.388	Bacteria	5449	104	58	69	20	10	3	0	2	37.30	24.25	0.00
maxbinned_coassembly.fa.389	Bacteria	5449	104	58	8	36	31	8	14	7	87.07	64.25	0.48
maxbinned_coassembly.fa.390	Bacteria	5449	104	58	60	14	10	6	8	6	28.84	39.51	2.53
maxbinned_coassembly.fa.391	Bacteria	5449	104	58	57	28	12	3	2	2	52.07	46.55	0.00
maxbinned_coassembly.fa.392	Bacteria	5449	104	58	90	14	0	0	0	0	7.27	0.00	0.00
maxbinned_coassembly.fa.393	Bacteria	5449	104	58	93	11	0	0	0	0	2.10	0.00	0.00
maxbinned_coassembly.fa.394	Bacteria	5449	104	58	14	34	39	14	3	0	80.46	38.81	3.03
maxbinned_coassembly.fa.395	Bacteria	5449	104	58	17	65	18	4	0	0	78.42	13.20	10.00
maxbinned_coassembly.fa.396	Bacteria	5449	104	58	22	69	13	0	0	0	68.50	11.13	0.00
maxbinned_coassembly.fa.397	Bacteria	5449	104	58	22	72	10	0	0	0	79.05	10.17	20.00
maxbinned_coassembly.fa.398	Bacteria	5449	104	58	87	13	4	0	0	0	23.28	6.03	50.00
maxbinned_coassembly.fa.399	Bacteria	5449	104	58	28	53	16	7	0	0	72.59	39.11	0.00
maxbinned_coassembly.fa.400	Bacteria	5449	104	58	3	97	4	0	0	0	95.69	6.90	25.00
maxbinned_coassembly.fa.401	Bacteria	5449	104	58	13	78	13	0	0	0	83.64	14.42	7.69
maxbinned_coassembly.fa.402	Bacteria	5449	104	58	43	36	24	1	0	0	48.92	22.05	96.30
maxbinned_coassembly.fa.403	Bacteria	5449	104	58	61	35	8	0	0	0	37.77	7.52	0.00
maxbinned_coassembly.fa.404	Bacteria	5449	104	58	101	3	0	0	0	0	4.31	0.00	0.00
maxbinned_coassembly.fa.405	Bacteria	5449	104	58	48	45	9	2	0	0	33.25	4.72	6.67
maxbinned_coassembly.fa.406	Bacteria	5449	104	58	35	66	3	0	0	0	73.17	2.46	100.00
maxbinned_coassembly.fa.407	Bacteria	5449	104	58	19	71	14	0	0	0	73.41	8.46	14.29
maxbinned_coassembly.fa.408	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.409	Bacteria	5449	104	58	21	46	30	5	2	0	72.46	49.74	0.00
maxbinned_coassembly.fa.410	Bacteria	5449	104	58	5	99	0	0	0	0	92.24	0.00	0.00
maxbinned_coassembly.fa.411	Bacteria	5449	104	58	14	84	6	0	0	0	78.74	6.03	0.00
maxbinned_coassembly.fa.412	Bacteria	5449	104	58	16	63	25	0	0	0	75.71	18.13	20.00
maxbinned_coassembly.fa.413	Bacteria	5449	104	58	93	11	0	0	0	0	3.29	0.00	0.00
maxbinned_coassembly.fa.414	Bacteria	5449	104	58	62	32	7	3	0	0	44.97	14.95	0.00
maxbinned_coassembly.fa.415	Bacteria	5449	104	58	7	95	2	0	0	0	89.50	1.88	0.00
maxbinned_coassembly.fa.416	Bacteria	5449	104	58	46	35	14	7	2	0	75.16	50.86	46.81
maxbinned_coassembly.fa.417	Bacteria	5449	104	58	7	95	2	0	0	0	87.93	3.45	100.00
maxbinned_coassembly.fa.418	Bacteria	5449	104	58	25	43	19	13	4	0	73.59	41.08	4.88
maxbinned_coassembly.fa.419	Bacteria	5449	104	58	0	90	14	0	0	0	100.00	6.74	7.14
maxbinned_coassembly.fa.420	Bacteria	5449	104	58	103	0	1	0	0	0	0.16	0.16	100.00
maxbinned_coassembly.fa.421	Bacteria	5449	104	58	18	64	19	3	0	0	74.69	21.61	78.57
maxbinned_coassembly.fa.422	Bacteria	5449	104	58	100	4	0	0	0	0	5.17	0.00	0.00
maxbinned_coassembly.fa.423	Bacteria	5449	104	58	26	45	28	5	0	0	76.72	33.47	4.65
maxbinned_coassembly.fa.424	Bacteria	5449	104	58	10	94	0	0	0	0	85.34	0.00	0.00
maxbinned_coassembly.fa.425	Bacteria	5449	104	58	57	26	16	5	0	0	26.49	5.64	38.71
maxbinned_coassembly.fa.426	Bacteria	5449	104	58	27	32	42	2	1	0	69.34	46.94	0.00
maxbinned_coassembly.fa.427	Bacteria	5449	104	58	14	88	2	0	0	0	78.45	2.59	50.00
maxbinned_coassembly.fa.428	Bacteria	5449	104	58	39	57	8	0	0	0	51.46	6.66	87.50
maxbinned_coassembly.fa.429	Bacteria	5449	104	58	15	77	11	1	0	0	80.56	11.68	21.43
maxbinned_coassembly.fa.430	Bacteria	5449	104	58	2	63	37	2	0	0	98.12	37.18	6.98
maxbinned_coassembly.fa.431	Bacteria	5449	104	58	92	11	1	0	0	0	17.24	1.72	0.00
maxbinned_coassembly.fa.432	Bacteria	5449	104	58	18	50	27	8	1	0	72.70	40.78	1.75
maxbinned_coassembly.fa.433	Bacteria	5449	104	58	46	44	5	4	5	0	33.12	5.80	0.00
maxbinned_coassembly.fa.434	Bacteria	5449	104	58	22	69	13	0	0	0	73.67	15.13	53.85
maxbinned_coassembly.fa.435	Bacteria	5449	104	58	87	16	1	0	0	0	21.29	0.16	0.00
maxbinned_coassembly.fa.436	Bacteria	5449	104	58	61	41	2	0	0	0	54.78	3.45	50.00
maxbinned_coassembly.fa.437	Bacteria	5449	104	58	29	56	17	2	0	0	63.01	27.90	4.35
maxbinned_coassembly.fa.438	Bacteria	5449	104	58	25	46	22	11	0	0	64.94	20.88	1.82
maxbinned_coassembly.fa.439	Bacteria	5449	104	58	15	82	5	2	0	0	80.11	5.09	18.18
maxbinned_coassembly.fa.440	Bacteria	5449	104	58	60	40	4	0	0	0	22.38	1.00	25.00
maxbinned_coassembly.fa.441	Bacteria	5449	104	58	61	23	16	4	0	0	40.52	16.26	53.57
maxbinned_coassembly.fa.442	Bacteria	5449	104	58	34	64	6	0	0	0	66.07	6.54	16.67
maxbinned_coassembly.fa.443	Bacteria	5449	104	58	3	100	1	0	0	0	94.83	1.72	0.00
maxbinned_coassembly.fa.444	Bacteria	5449	104	58	14	82	8	0	0	0	85.71	3.71	25.00
maxbinned_coassembly.fa.445	Bacteria	5449	104	58	44	47	11	2	0	0	65.66	17.40	5.88
maxbinned_coassembly.fa.446	Bacteria	5449	104	58	4	99	1	0	0	0	93.97	1.72	0.00
maxbinned_coassembly.fa.447	Bacteria	5449	104	58	98	6	0	0	0	0	4.83	0.00	0.00
maxbinned_coassembly.fa.448	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.449	Bacteria	5449	104	58	79	21	4	0	0	0	13.87	3.76	0.00
maxbinned_coassembly.fa.450	Bacteria	5449	104	58	7	97	0	0	0	0	90.36	0.00	0.00
maxbinned_coassembly.fa.451	Bacteria	5449	104	58	94	10	0	0	0	0	15.52	0.00	0.00
maxbinned_coassembly.fa.452	Bacteria	5449	104	58	7	97	0	0	0	0	87.93	0.00	0.00
maxbinned_coassembly.fa.453	Bacteria	5449	104	58	59	26	10	7	1	1	55.96	41.69	2.13
maxbinned_coassembly.fa.454	Bacteria	5449	104	58	90	13	0	1	0	0	9.40	0.31	33.33
maxbinned_coassembly.fa.455	Bacteria	5449	104	58	30	44	30	0	0	0	56.43	18.90	0.00
maxbinned_coassembly.fa.456	Bacteria	5449	104	58	9	95	0	0	0	0	84.48	0.00	0.00
maxbinned_coassembly.fa.457	Bacteria	5449	104	58	5	48	31	17	3	0	91.38	68.47	30.00
maxbinned_coassembly.fa.458	Bacteria	5449	104	58	8	87	9	0	0	0	87.77	13.79	11.11
maxbinned_coassembly.fa.459	Bacteria	5449	104	58	76	16	12	0	0	0	12.07	1.88	75.00
maxbinned_coassembly.fa.460	Bacteria	5449	104	58	51	52	1	0	0	0	30.06	0.16	0.00
maxbinned_coassembly.fa.461	Bacteria	5449	104	58	27	71	6	0	0	0	67.87	4.62	100.00
maxbinned_coassembly.fa.462	Bacteria	5449	104	58	29	42	28	3	2	0	69.72	45.20	0.00
maxbinned_coassembly.fa.463	Bacteria	5449	104	58	26	56	20	2	0	0	64.34	17.77	26.92
maxbinned_coassembly.fa.464	Bacteria	5449	104	58	40	61	2	1	0	0	59.40	5.17	0.00
maxbinned_coassembly.fa.465	Bacteria	5449	104	58	18	51	28	6	1	0	73.22	35.56	1.92
maxbinned_coassembly.fa.466	Bacteria	5449	104	58	0	102	1	1	0	0	100.00	5.17	0.00
maxbinned_coassembly.fa.467	Bacteria	5449	104	58	59	37	8	0	0	0	43.21	4.39	75.00
maxbinned_coassembly.fa.468	Bacteria	5449	104	58	44	32	17	10	1	0	44.79	32.29	13.21
maxbinned_coassembly.fa.469	Bacteria	5449	104	58	6	98	0	0	0	0	91.22	0.00	0.00
maxbinned_coassembly.fa.470	Bacteria	5449	104	58	22	79	3	0	0	0	73.82	2.04	33.33
maxbinned_coassembly.fa.471	Bacteria	5449	104	58	0	88	15	1	0	0	100.00	12.07	22.22
maxbinned_coassembly.fa.472	Bacteria	5449	104	58	61	27	10	3	3	0	33.26	21.16	0.00
maxbinned_coassembly.fa.473	Bacteria	5449	104	58	75	26	3	0	0	0	30.69	5.17	66.67
maxbinned_coassembly.fa.474	Bacteria	5449	104	58	68	33	2	0	1	0	39.45	7.76	12.50
maxbinned_coassembly.fa.475	Bacteria	5449	104	58	96	8	0	0	0	0	3.53	0.00	0.00
maxbinned_coassembly.fa.476	Bacteria	5449	104	58	86	17	1	0	0	0	27.59	1.72	100.00
maxbinned_coassembly.fa.477	Bacteria	5449	104	58	8	96	0	0	0	0	87.07	0.00	0.00
maxbinned_coassembly.fa.478	Bacteria	5449	104	58	56	48	0	0	0	0	43.18	0.00	0.00
maxbinned_coassembly.fa.479	Bacteria	5449	104	58	91	8	4	1	0	0	15.83	9.48	0.00
maxbinned_coassembly.fa.480	Bacteria	5449	104	58	95	6	3	0	0	0	1.41	0.47	0.00
maxbinned_coassembly.fa.481	Bacteria	5449	104	58	8	96	0	0	0	0	86.21	0.00	0.00
maxbinned_coassembly.fa.482	Bacteria	5449	104	58	49	29	18	8	0	0	70.77	46.26	0.00
maxbinned_coassembly.fa.483	Bacteria	5449	104	58	54	49	1	0	0	0	33.39	0.86	100.00
maxbinned_coassembly.fa.484	Bacteria	5449	104	58	14	90	0	0	0	0	78.74	0.00	0.00
maxbinned_coassembly.fa.485	Bacteria	5449	104	58	75	27	2	0	0	0	21.69	2.59	0.00
maxbinned_coassembly.fa.486	Bacteria	5449	104	58	54	42	8	0	0	0	70.47	10.69	87.50
maxbinned_coassembly.fa.487	Bacteria	5449	104	58	57	38	9	0	0	0	57.29	11.52	88.89
maxbinned_coassembly.fa.488	Bacteria	5449	104	58	36	42	23	3	0	0	65.72	31.58	3.12
maxbinned_coassembly.fa.489	Bacteria	5449	104	58	15	89	0	0	0	0	75.29	0.00	0.00
maxbinned_coassembly.fa.490	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.491	Bacteria	5449	104	58	56	39	6	2	0	1	41.91	23.28	0.00
maxbinned_coassembly.fa.492	Bacteria	5449	104	58	49	31	15	7	1	1	66.66	54.31	12.28
maxbinned_coassembly.fa.493	Bacteria	5449	104	58	22	82	0	0	0	0	71.55	0.00	0.00
maxbinned_coassembly.fa.494	Bacteria	5449	104	58	48	35	14	3	2	2	53.77	49.06	1.82
maxbinned_coassembly.fa.495	Bacteria	5449	104	58	14	76	8	4	2	0	77.87	6.43	0.00
maxbinned_coassembly.fa.496	Bacteria	5449	104	58	45	42	9	8	0	0	49.16	20.30	18.18
maxbinned_coassembly.fa.497	Bacteria	5449	104	58	27	70	3	4	0	0	64.13	5.25	0.00
maxbinned_coassembly.fa.498	Bacteria	5449	104	58	18	79	7	0	0	0	72.41	10.34	42.86
maxbinned_coassembly.fa.499	Bacteria	5449	104	58	37	67	0	0	0	0	74.14	0.00	0.00
maxbinned_coassembly.fa.500	Bacteria	5449	104	58	13	52	31	8	0	0	80.72	51.84	10.91
maxbinned_coassembly.fa.501	Bacteria	5449	104	58	15	88	1	0	0	0	79.15	0.86	100.00
maxbinned_coassembly.fa.502	Bacteria	5449	104	58	87	12	5	0	0	0	27.59	8.62	80.00
maxbinned_coassembly.fa.503	Bacteria	5449	104	58	51	36	13	3	1	0	72.21	28.61	7.14
maxbinned_coassembly.fa.504	Bacteria	5449	104	58	11	91	2	0	0	0	83.91	3.45	0.00
maxbinned_coassembly.fa.505	Bacteria	5449	104	58	92	9	3	0	0	0	15.13	2.04	0.00
maxbinned_coassembly.fa.506	Bacteria	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
maxbinned_coassembly.fa.507	Bacteria	5449	104	58	52	49	3	0	0	0	64.39	5.17	33.33
maxbinned_coassembly.fa.508	Bacteria	5449	104	58	33	67	4	0	0	0	65.24	4.47	75.00
maxbinned_coassembly.fa.509	Bacteria	5449	104	58	10	93	1	0	0	0	83.91	1.72	0.00
maxbinned_coassembly.fa.510	Bacteria	5449	104	58	72	32	0	0	0	0	43.10	0.00	0.00
maxbinned_coassembly.fa.511	Bacteria	5449	104	58	14	61	23	6	0	0	78.45	25.11	7.32
maxbinned_coassembly.fa.512	Bacteria	5449	104	58	11	90	3	0	0	0	82.76	5.17	0.00
maxbinned_coassembly.fa.513	Bacteria	5449	104	58	50	39	13	2	0	0	60.11	19.28	10.53
maxbinned_coassembly.fa.514	Bacteria	5449	104	58	54	50	0	0	0	0	50.00	0.00	0.00
maxbinned_coassembly.fa.515	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
maxbinned_coassembly.fa.516	Bacteria	5449	104	58	16	55	30	3	0	0	75.29	24.29	7.69
maxbinned_coassembly.fa.517	Bacteria	5449	104	58	10	74	12	7	1	0	84.48	25.99	23.08
maxbinned_coassembly.fa.518	Bacteria	5449	104	58	37	38	27	2	0	0	79.12	39.42	78.79
maxbinned_coassembly.fa.519	Bacteria	5449	104	58	46	38	15	4	1	0	67.17	31.79	39.39
maxbinned_coassembly.fa.520	Bacteria	5449	104	58	11	77	16	0	0	0	81.03	15.11	68.75
maxbinned_coassembly.fa.521	Bacteria	5449	104	58	50	50	4	0	0	0	47.69	1.33	0.00
maxbinned_coassembly.fa.522	Bacteria	5449	104	58	78	20	6	0	0	0	20.75	5.33	33.33
maxbinned_coassembly.fa.523	Bacteria	5449	104	58	37	65	2	0	0	0	71.71	1.72	0.00
maxbinned_coassembly.fa.524	Bacteria	5449	104	58	22	79	3	0	0	0	66.22	4.02	100.00
